kwhTotal,startTime,endTime,chargeTimeHrs,created_day,created_month,kwh_per_hour,weekday_Mon,weekday_Sat,weekday_Sun,weekday_Thu,weekday_Tue,weekday_Wed,startPeriod_Evening,startPeriod_Morning,startPeriod_Night,endPeriod_Evening,endPeriod_Morning,endPeriod_Night
3.53,18,19,1.1675,3,6,3.0235546038543895,0,0,0,0,0,1,1,0,0,1,0,0
3.43,16,19,3.244722222,4,6,1.0571012756481193,0,0,0,1,0,0,0,0,0,1,0,0
0.95,19,21,1.149444444,4,6,0.8264862255491489,0,0,0,1,0,0,1,0,0,1,0,0
5.93,16,20,3.320277778,3,6,1.7859951475421403,0,0,0,0,1,0,0,0,0,1,0,0
6.42,12,15,2.884444444,6,6,2.2257318955663683,0,0,0,1,0,0,0,0,0,0,0,0
3.76,17,19,1.168888889,4,6,3.2167300377170407,1,0,0,0,0,0,0,0,0,1,0,0
6.42,12,16,3.7775,0,7,1.699536730641959,0,0,0,1,0,0,0,0,0,0,0,0
6.69,16,18,2.275277778,2,7,2.940300329342908,0,0,0,1,0,0,0,0,0,1,0,0
3.74,17,19,2.008888889,0,7,1.8617256636138426,1,0,0,0,0,0,0,0,0,1,0,0
4.41,15,19,4.042777778,3,9,1.0908341348857589,0,0,0,0,0,0,0,0,0,1,0,0
2.77,17,20,2.64,0,9,1.0492424242424243,1,0,0,0,0,0,0,0,0,1,0,0
1.74,16,19,2.156388889,5,9,0.8069045471695527,0,0,0,0,0,0,0,0,0,1,0,0
4.44,11,13,2.041388889,1,6,2.1749897944114855,0,0,0,1,0,0,0,1,0,0,0,0
7.02,12,15,2.552222222,2,6,2.7505441883108874,0,0,0,0,0,0,0,0,0,0,0,0
3.27,15,20,4.134722222,2,6,0.7908632852289346,0,0,0,0,0,0,0,0,0,1,0,0
2.2,17,18,1.259722222,6,6,1.7464167588527308,1,0,0,0,0,0,0,0,0,1,0,0
4.15,17,21,3.381666667,0,6,1.2272055198396052,0,0,0,0,1,0,0,0,0,1,0,0
3.76,11,14,2.746111111,1,6,1.3692089824547526,0,0,0,0,0,1,0,1,0,0,0,0
4.77,17,19,2.491111111,2,6,1.9148082070434793,0,0,0,1,0,0,0,0,0,1,0,0
6.76,12,18,5.571388889,4,6,1.213341975345997,0,0,0,0,0,0,0,0,0,1,0,0
0.629999999999999,12,15,2.676666667,0,6,0.23536737232436233,1,0,0,0,0,0,0,0,0,0,0,0
2.67,17,18,0.8975,0,6,2.9749303621169916,1,0,0,0,0,0,0,0,0,1,0,0
6.93,16,20,3.026944444,2,6,2.2894374601874916,0,0,0,0,1,0,0,0,0,1,0,0
1.29,14,14,0.444722222,3,6,2.900687072030325,0,0,0,0,0,1,0,0,0,0,0,0
6.68,11,14,2.606111111,4,6,2.5632061395251844,0,0,0,1,0,0,0,1,0,0,0,0
1.9,17,18,0.795833333,4,6,2.3874345559737944,0,0,0,1,0,0,0,0,0,1,0,0
5.77,13,15,1.928333333,5,6,2.992221262401421,0,0,0,0,0,0,0,0,0,0,0,0
2.94,17,18,1.649444444,5,6,1.7824183231478392,0,0,0,0,0,0,0,0,0,1,0,0
6.92,12,15,2.753333333,2,6,2.5133171915875687,1,0,0,0,0,0,0,0,0,0,0,0
1.94,16,17,0.874444444,2,6,2.2185514623728344,1,0,0,0,0,0,0,0,0,0,0,0
4.13,17,19,1.623333333,3,6,2.5441478444649173,0,0,0,0,1,0,0,0,0,1,0,0
5.21,12,14,2.16,5,6,2.4120370370370368,0,0,0,0,0,1,0,0,0,0,0,0
2.8,18,19,1.279444444,5,6,2.1884498487845243,0,0,0,0,0,1,1,0,0,1,0,0
3.55,12,13,1.898611111,6,6,1.8697878567297608,0,0,0,1,0,0,0,0,0,0,0,0
2.54,13,15,1.3225,0,6,1.9206049149338373,0,0,0,0,0,0,0,0,0,0,0,0
1.92,18,19,1.505833333,5,7,1.2750415055395774,1,0,0,0,0,0,1,0,0,1,0,0
1.4,14,14,0.88,6,7,1.5909090909090908,0,0,0,0,1,0,0,0,0,0,0,0
1.4,19,20,0.926944444,6,7,1.510338628233905,0,0,0,0,1,0,1,0,0,1,0,0
4.87,13,15,1.841666667,1,7,2.644343890924101,0,0,0,0,0,1,0,0,0,0,0,0
6.95,11,15,3.6575,1,7,1.900205058099795,0,0,0,0,1,0,0,1,0,0,0,0
0.629999999999999,12,12,0.095,2,7,6.631578947368411,0,0,0,0,0,1,0,0,0,0,0,0
6.56,12,15,2.47,2,7,2.6558704453441293,0,0,0,0,0,1,0,0,0,0,0,0
3.92,11,14,2.954444444,4,7,1.3268145921514576,0,0,0,1,0,0,0,1,0,0,0,0
1.55,17,18,0.586388889,4,7,2.6432970151315405,0,0,0,1,0,0,0,0,0,1,0,0
6.27,18,20,2.399722222,2,7,2.612802407928029,1,0,0,0,0,0,1,0,0,1,0,0
6.88,11,15,3.324722222,3,7,2.069345810147504,0,0,0,0,1,0,0,1,0,0,0,0
1.98,16,17,0.9175,3,7,2.1580381471389645,0,0,0,0,1,0,0,0,0,0,0,0
5.5,11,15,3.36,4,7,1.6369047619047619,0,0,0,0,0,1,0,1,0,0,0,0
5.04,11,15,3.321666667,5,7,1.5173105869024275,0,0,0,1,0,0,0,1,0,0,0,0
1.37,16,17,0.723055556,5,7,1.8947368409406151,0,0,0,1,0,0,0,0,0,0,0,0
3.6,17,20,2.9575,0,7,1.2172442941673711,0,0,0,0,0,0,0,0,0,1,0,0
4.57,16,20,4.003888889,3,7,1.1413903149398812,1,0,0,0,0,0,0,0,0,1,0,0
4.07,17,20,3.117777778,5,7,1.3054169635562782,0,0,0,0,1,0,0,0,0,1,0,0
6.91,17,20,3.695833333,6,7,1.869673055411019,0,0,0,0,0,1,0,0,0,1,0,0
5.46,12,15,3.383333333,1,7,1.6137931036072704,0,0,0,0,0,0,0,0,0,0,0,0
3.17,17,19,2.174166667,4,8,1.458029896288535,1,0,0,0,0,0,0,0,0,1,0,0
6.83,11,14,2.265555556,6,8,3.0147130940628326,0,0,0,0,1,0,0,1,0,0,0,0
1.84,17,18,1.552777778,6,8,1.1849731661989304,0,0,0,0,1,0,0,0,0,1,0,0
4.47,12,15,3.541388889,0,8,1.2622166444030993,0,0,0,0,0,1,0,0,0,0,0,0
1.11,17,17,0.388611111,0,8,2.8563259479217518,0,0,0,0,0,1,0,0,0,0,0,0
1.75,11,12,0.943333333,1,8,1.8551236755671816,0,0,0,1,0,0,0,1,0,0,0,0
1.76,17,19,2.4625,1,8,0.7147208121827412,0,0,0,1,0,0,0,0,0,1,0,0
3.26,17,21,4.183888889,2,8,0.7791793918263396,0,0,0,0,0,0,0,0,0,1,0,0
6.8,12,14,2.683611111,6,8,2.5338991823841797,1,0,0,0,0,0,0,0,0,0,0,0
1.83,17,19,1.261111111,6,8,1.4511013217137536,1,0,0,0,0,0,0,0,0,1,0,0
3.76,17,20,3.857777778,0,8,0.9746543778240406,0,0,0,0,1,0,0,0,0,1,0,0
4.38,11,14,2.406944444,2,8,1.8197345646753116,0,0,0,0,0,1,0,1,0,0,0,0
1.68,17,18,1.569166667,2,8,1.070631970032792,0,0,0,0,0,1,0,0,0,1,0,0
3.17,16,20,3.874444444,3,8,0.8181818182756733,0,0,0,1,0,0,0,0,0,1,0,0
6.69,12,15,2.8125,4,8,2.3786666666666667,0,0,0,0,0,0,0,0,0,0,0,0
2.56,16,17,1.0475,4,8,2.4439140811455844,0,0,0,0,0,0,0,0,0,0,0,0
6.76,12,14,2.588055556,1,8,2.6119995702287,1,0,0,0,0,0,0,0,0,0,0,0
2.9,18,20,2.165833333,1,8,1.3389765296404734,1,0,0,0,0,0,1,0,0,1,0,0
3.27,16,19,2.495833333,2,8,1.310183639573981,0,0,0,0,1,0,0,0,0,1,0,0
4.92,11,15,3.790555556,3,8,1.2979627728215783,0,0,0,0,0,1,0,1,0,0,0,0
4.19,11,16,4.255555556,5,8,0.9845953001582669,0,0,0,1,0,0,0,1,0,0,0,0
5.16,11,17,5.694999999249999,6,8,0.9060579456856092,0,0,0,0,0,0,0,1,0,0,0,0
3.47,12,14,1.406666667,3,8,2.4668246439652073,1,0,0,0,0,0,0,0,0,0,0,0
1.96,17,20,2.663333333,3,8,0.7359198999669486,1,0,0,0,0,0,0,0,0,1,0,0
6.42,12,14,2.086944444,4,8,3.076267803130844,0,0,0,0,1,0,0,0,0,0,0,0
1.94,17,18,0.765833333,4,8,2.5331882491983406,0,0,0,0,1,0,0,0,0,1,0,0
4.79,12,14,1.850555556,5,8,2.5884118877001714,0,0,0,0,0,1,0,0,0,0,0,0
0.84,16,16,0.299166667,5,8,2.8077994397684685,0,0,0,0,0,1,0,0,0,0,0,0
2.76,11,14,2.633333333,6,8,1.0481012659554558,0,0,0,1,0,0,0,1,0,0,0,0
1.4,17,21,3.273888889,6,8,0.42762599693101555,0,0,0,1,0,0,0,0,0,1,0,0
3.82,14,15,1.270555556,4,8,3.0065588096172946,1,0,0,0,0,0,0,0,0,0,0,0
5.1,17,20,3.372777778,4,8,1.512106736846509,1,0,0,0,0,0,0,0,0,1,0,0
3.75,17,20,3.191111111,5,9,1.1751392758069337,0,0,0,0,1,0,0,0,0,1,0,0
1.87,12,15,2.621944444,6,9,0.7132111453693335,0,0,0,0,0,1,0,0,0,0,0,0
2.02,17,18,1.068888889,6,9,1.8898128896164437,0,0,0,0,0,1,0,0,0,1,0,0
2.85,11,13,1.455277778,0,9,1.95838900523636,0,0,0,1,0,0,0,1,0,0,0,0
1.74,17,18,1.778333333,0,9,0.978444236359596,0,0,0,1,0,0,0,0,0,1,0,0
4.36,11,13,1.759166667,0,9,2.478446233542692,0,0,0,0,1,0,0,1,0,0,0,0
1.66,16,18,1.280555556,0,9,1.2963123639752494,0,0,0,0,1,0,0,0,0,1,0,0
5.16,12,14,1.825555556,1,9,2.826536822196826,0,0,0,0,0,1,0,0,0,0,0,0
3.33,11,12,1.337777778,2,9,2.4892026573938204,0,0,0,1,0,0,0,1,0,0,0,0
3.35,11,13,1.634166667,3,9,2.0499745023865428,0,0,0,0,0,0,0,1,0,0,0,0
3.89,17,18,1.391111111,3,9,2.7963258788175978,0,0,0,0,0,0,0,0,0,1,0,0
3.8,13,15,1.424166667,0,9,2.668227032728326,1,0,0,0,0,0,0,0,0,0,0,0
1.46,17,20,2.340833333,0,9,0.6237095052507953,1,0,0,0,0,0,0,0,0,1,0,0
4.12,17,21,3.897777778,1,9,1.0570125426991441,0,0,0,0,1,0,0,0,0,1,0,0
5.18,10,12,2.226388889,3,9,2.3266375544690385,0,0,0,0,0,1,0,1,0,0,0,0
4.24,11,14,2.654722222,4,9,1.597153918727396,0,0,0,1,0,0,0,1,0,0,0,0
1.67,17,17,0.691388889,4,9,2.4154278822956323,0,0,0,1,0,0,0,0,0,0,0,0
6.52,12,15,3.335833333,3,9,1.9545340996207377,0,0,0,0,1,0,0,0,0,0,0,0
1.78,16,18,1.529444444,3,9,1.1638212862081574,0,0,0,0,1,0,0,0,0,1,0,0
1.41,12,15,3.260277778,4,9,0.432478486807022,0,0,0,0,0,1,0,0,0,0,0,0
3.26,11,14,2.606388889,6,9,1.2507726739315452,0,0,0,1,0,0,0,1,0,0,0,0
1.63,17,18,0.978055556,6,9,1.6665719958345595,0,0,0,1,0,0,0,0,0,1,0,0
2.24,12,13,1.184444444,0,9,1.8911819894526014,0,0,0,0,0,0,0,0,0,0,0,0
6.8,11,14,2.398055556,4,9,2.83563071880725,1,0,0,0,0,0,0,1,0,0,0,0
2.25,16,18,1.333888889,4,9,1.6867971677062226,1,0,0,0,0,0,0,0,0,1,0,0
1.38,12,12,0.632222222,5,9,2.182776802173208,0,0,0,0,1,0,0,0,0,0,0,0
1.78,17,20,2.871388889,5,9,0.6199090645015031,0,0,0,0,1,0,0,0,0,1,0,0
4.54,11,13,2.007222222,6,9,2.2618322726002584,0,0,0,0,0,1,0,1,0,0,0,0
4.02,11,14,2.963611111,0,10,1.3564532758967645,0,0,0,1,0,0,0,1,0,0,0,0
2.63,16,18,1.694166667,0,10,1.552385636684233,0,0,0,1,0,0,0,0,0,1,0,0
6.28,16,19,2.893333333,1,10,2.1705069126924545,0,0,0,0,0,0,0,0,0,1,0,0
6.87,12,15,3.144722222,5,6,2.1846126668799304,0,0,0,0,1,0,0,0,0,0,0,0
6.88,12,15,2.941944444,6,7,2.3385893686848966,0,0,0,0,0,1,0,0,0,0,0,0
6.91,12,15,2.786944444,1,8,2.47941792125656,0,0,0,0,0,0,0,0,0,0,0,0
6.69,16,20,4.218333333,0,9,1.585934413400706,0,0,0,1,0,0,0,0,0,1,0,0
6.71,11,15,4.066111111,1,9,1.6502254406790609,0,0,0,0,1,0,0,1,0,0,0,0
6.71,12,15,3.731388889,4,9,1.7982580212373034,0,0,0,1,0,0,0,0,0,0,0,0
6.76,12,16,3.475277778,0,10,1.9451682518139128,0,0,0,1,0,0,0,0,0,0,0,0
6.65,11,15,3.983611111,0,6,1.6693396555796483,1,0,0,0,0,0,0,1,0,0,0,0
6.82,13,15,2.356666667,2,6,2.8939179628155705,0,0,0,0,1,0,0,0,0,0,0,0
6.58,11,15,4.365,5,6,1.5074455899198167,0,0,0,0,0,0,0,1,0,0,0,0
6.84,11,15,3.994444444,2,6,1.7123783033894162,1,0,0,0,0,0,0,1,0,0,0,0
7.09,11,20,5.694999999249999,3,6,1.2449517121920481,0,0,0,0,1,0,0,1,0,1,0,0
6.58,11,15,4.461388889,5,6,1.4748770312813677,0,0,0,0,0,1,0,1,0,0,0,0
6.76,11,15,4.442777778,6,6,1.521570588894757,0,0,0,1,0,0,0,1,0,0,0,0
6.72,11,18,5.694999999249999,0,6,1.1799824408928863,0,0,0,0,0,0,0,1,0,1,0,0
6.73,11,15,4.094722222,6,7,1.6435791331195215,0,0,0,0,1,0,0,1,0,0,0,0
6.7,11,15,4.611111111,1,7,1.4530120482277835,0,0,0,0,0,1,0,1,0,0,0,0
6.74,11,15,4.113888889,3,7,1.6383524645067291,0,0,0,0,0,0,0,1,0,0,0,0
6.61,11,14,3.665833333,0,7,1.803137076772279,1,0,0,0,0,0,0,1,0,0,0,0
6.63,11,15,3.8075,2,7,1.7413000656598818,0,0,0,0,0,1,0,1,0,0,0,0
6.67,11,15,4.614166667,4,7,1.4455481306522993,0,0,0,1,0,0,0,1,0,0,0,0
6.66,11,15,4.030833333,5,7,1.6522638000125915,0,0,0,0,0,0,0,1,0,0,0,0
6.85,11,15,3.773055556,2,7,1.8155046747474926,1,0,0,0,0,0,0,1,0,0,0,0
6.63,11,15,3.943055556,3,7,1.6814371255589786,0,0,0,0,1,0,0,1,0,0,0,0
6.72,11,14,3.426944444,4,7,1.9609305344198336,0,0,0,0,0,1,0,1,0,0,0,0
6.75,11,15,3.925277778,5,7,1.7196235226540444,0,0,0,1,0,0,0,1,0,0,0,0
6.72,11,15,4.155,0,7,1.6173285198555956,0,0,0,0,0,0,0,1,0,0,0,0
6.63,11,15,4.120555556,3,7,1.609006336620304,1,0,0,0,0,0,0,1,0,0,0,0
6.69,11,15,4.081666667,5,7,1.6390363412299684,0,0,0,0,1,0,0,1,0,0,0,0
6.71,11,16,4.677777778,6,7,1.4344418051575085,0,0,0,0,0,1,0,1,0,0,0,0
6.56,11,15,4.007777778,0,7,1.6368172996042794,0,0,0,1,0,0,0,1,0,0,0,0
6.69,11,15,3.923611111,6,8,1.7050619469509398,0,0,0,0,1,0,0,1,0,0,0,0
6.71,11,15,4.185555556,0,8,1.6031324659832087,0,0,0,0,0,1,0,1,0,0,0,0
6.81,11,15,3.945,1,8,1.7262357414448668,0,0,0,1,0,0,0,1,0,0,0,0
6.9,16,20,3.677222222,6,8,1.8764163772096338,1,0,0,0,0,0,0,0,0,1,0,0
6.73,11,15,3.908611111,0,8,1.7218392438837848,0,0,0,0,1,0,0,1,0,0,0,0
6.57,11,15,3.685833333,2,8,1.7825005653884243,0,0,0,0,0,1,0,1,0,0,0,0
6.69,11,15,4.621944444,3,8,1.4474427551124411,0,0,0,1,0,0,0,1,0,0,0,0
6.72,11,15,4.101111111,4,8,1.6385803305781246,0,0,0,0,0,0,0,1,0,0,0,0
6.62,11,15,4.103611111,1,8,1.6132132945674733,1,0,0,0,0,0,0,1,0,0,0,0
6.71,11,15,4.100277778,3,8,1.636474493509303,0,0,0,0,0,1,0,1,0,0,0,0
6.67,11,15,3.8425,5,8,1.7358490566037736,0,0,0,1,0,0,0,1,0,0,0,0
6.54,11,15,3.951666667,6,8,1.6549978910455505,0,0,0,0,0,0,0,1,0,0,0,0
6.69,16,20,4.033333333,3,8,1.658677686087494,1,0,0,0,0,0,0,0,0,1,0,0
6.64,11,15,4.255555556,4,8,1.560313315763936,0,0,0,0,1,0,0,1,0,0,0,0
6.73,11,15,4.023333333,5,8,1.6727423365097551,0,0,0,0,0,1,0,1,0,0,0,0
6.66,11,15,4.038611111,6,8,1.6490817800852626,0,0,0,1,0,0,0,1,0,0,0,0
6.84,11,15,4.057777778,4,8,1.6856516976075764,1,0,0,0,0,0,0,1,0,0,0,0
6.83,15,20,4.683888889,5,9,1.458190013012497,0,0,0,0,1,0,0,0,0,1,0,0
6.58,11,15,3.859166667,6,9,1.705031310584752,0,0,0,0,0,1,0,1,0,0,0,0
6.76,11,15,3.775833333,0,9,1.790333259924108,0,0,0,1,0,0,0,1,0,0,0,0
6.74,11,15,4.544444444,2,9,1.4831295844971277,0,0,0,0,0,0,0,1,0,0,0,0
1.97,16,17,0.786388889,2,9,2.505121864711392,0,0,0,0,0,0,0,0,0,0,0,0
6.62,11,15,4.246666667,0,9,1.5588697016044841,0,0,0,0,1,0,0,1,0,0,0,0
6.79,11,15,4.126111111,3,9,1.6456173421743803,0,0,0,0,0,0,0,1,0,0,0,0
6.75,11,15,3.936944444,1,9,1.7145276231385906,0,0,0,0,1,0,0,1,0,0,0,0
6.7,15,20,4.637222222,3,9,1.444830478085292,0,0,0,0,0,1,0,0,0,1,0,0
6.7,11,15,4.419444444,4,9,1.5160276557149996,0,0,0,1,0,0,0,1,0,0,0,0
6.69,11,15,3.9575,5,9,1.6904611497157298,0,0,0,0,0,0,0,1,0,0,0,0
2.88,11,12,0.915277778,2,9,3.146585735199615,1,0,0,0,0,0,0,1,0,0,0,0
6.88,11,15,4.0325,4,9,1.7061376317420955,1,0,0,0,0,0,0,1,0,0,0,0
6.62,11,15,4.018333333,5,9,1.647449191343629,0,0,0,0,1,0,0,1,0,0,0,0
6.64,11,20,5.694999999249999,6,9,1.1659350308822567,0,0,0,0,0,1,0,1,0,1,0,0
6.6,11,15,3.865833333,0,10,1.7072644968059723,0,0,0,1,0,0,0,1,0,0,0,0
6.7,11,15,3.819444444,1,10,1.7541818183859412,0,0,0,0,0,0,0,1,0,0,0,0
7.13,12,16,3.074166667,5,6,2.3193277308409512,0,0,0,0,1,0,0,0,0,0,0,0
6.97,12,15,2.980555556,0,7,2.33849021400358,0,0,0,1,0,0,0,0,0,0,0,0
7.08,12,15,2.920277778,5,7,2.4244268998440464,1,0,0,0,0,0,0,0,0,0,0,0
6.95,12,15,2.935277778,6,7,2.367748651282843,0,0,0,0,1,0,0,0,0,0,0,0
7.05,13,16,3.434444444,1,7,2.052733743390842,0,0,0,0,0,1,0,0,0,0,0,0
7.09,13,17,3.669166667,2,7,1.9323188733197985,0,0,0,1,0,0,0,0,0,0,0,0
6.96,12,16,3.963888889,3,7,1.7558514365310203,0,0,0,0,0,0,0,0,0,0,0,0
6.96,13,15,2.8375,0,7,2.452863436123348,1,0,0,0,0,0,0,0,0,0,0,0
7.15,13,16,2.983888889,1,7,2.3962018245244385,0,0,0,0,1,0,0,0,0,0,0,0
6.83,12,16,3.404722222,2,7,2.0060373665338034,0,0,0,0,0,1,0,0,0,0,0,0
6.47,12,15,2.628333333,4,7,2.4616360180674235,0,0,0,1,0,0,0,0,0,0,0,0
6.44,12,15,3.219722222,5,7,2.000172547804343,0,0,0,0,0,0,0,0,0,0,0,0
6.49,12,15,2.637222222,2,7,2.460922688220849,1,0,0,0,0,0,0,0,0,0,0,0
6.39,12,16,3.220277778,3,7,1.9843008710784575,0,0,0,0,1,0,0,0,0,0,0,0
6.72,12,16,3.413055556,4,7,1.9689102300683439,0,0,0,0,0,1,0,0,0,0,0,0
6.48,12,15,2.956944444,5,7,2.1914513859564417,0,0,0,1,0,0,0,0,0,0,0,0
6.22,12,14,2.507222222,0,7,2.48083314890147,0,0,0,0,0,0,0,0,0,0,0,0
2.34,20,21,0.757777778,5,7,3.087976538683878,0,0,0,0,1,0,1,0,0,1,0,0
4.36,12,14,1.466111111,6,7,2.9738537326997996,0,0,0,0,0,1,0,0,0,0,0,0
2.75,14,16,1.393333333,6,7,1.9736842109984891,0,0,0,0,0,1,0,0,0,0,0,0
6.93,12,16,3.474166667,0,7,1.9947229549537324,0,0,0,1,0,0,0,0,0,0,0,0
6.77,12,15,2.666666667,1,7,2.5387499996826564,0,0,0,0,0,0,0,0,0,0,0,0
6.97,12,15,2.535555556,4,8,2.7489044692815243,1,0,0,0,0,0,0,0,0,0,0,0
1.73,17,19,1.711111111,4,8,1.0110389611046129,1,0,0,0,0,0,0,0,0,1,0,0
6.56,11,14,2.558333333,6,8,2.564169381441585,0,0,0,0,1,0,0,1,0,0,0,0
6.79,12,15,2.789166667,0,8,2.434418882290479,0,0,0,0,0,1,0,0,0,0,0,0
6.47,11,14,2.531944444,1,8,2.555348327382178,0,0,0,1,0,0,0,1,0,0,0,0
6.91,11,14,2.527222222,2,8,2.7342273029443156,0,0,0,0,0,0,0,1,0,0,0,0
6.8,11,14,3.0225,6,8,2.249793217535153,1,0,0,0,0,0,0,1,0,0,0,0
6.92,11,15,3.682777778,0,8,1.8790164427890168,0,0,0,0,1,0,0,1,0,0,0,0
5.08,11,13,2.1175,2,8,2.3990554899645806,0,0,0,0,0,1,0,1,0,0,0,0
6.94,12,14,2.924444444,3,8,2.3731003043120213,0,0,0,1,0,0,0,0,0,0,0,0
7.03,11,14,2.734722222,4,8,2.5706449976695294,0,0,0,0,0,0,0,1,0,0,0,0
6.97,12,15,3.269444444,1,8,2.1318606629915866,1,0,0,0,0,0,0,0,0,0,0,0
7.11,16,19,2.948888889,2,8,2.411077618597925,0,0,0,0,1,0,0,0,0,1,0,0
5.87,12,14,1.916388889,3,8,3.063052616143612,0,0,0,0,0,1,0,0,0,0,0,0
7.09,12,15,3.255833333,5,8,2.177629895283095,0,0,0,1,0,0,0,0,0,0,0,0
7.0,13,16,3.646388889,6,8,1.9197074730884527,0,0,0,0,0,0,0,0,0,0,0,0
7.08,12,15,2.783055556,3,8,2.5439664633126715,1,0,0,0,0,0,0,0,0,0,0,0
7.01,12,15,2.565833333,4,8,2.7320558626478797,0,0,0,0,1,0,0,0,0,0,0,0
6.43,12,15,3.148055556,5,8,2.042530662378183,0,0,0,0,0,1,0,0,0,0,0,0
6.87,12,15,3.379444444,6,8,2.032878514158524,0,0,0,1,0,0,0,0,0,0,0,0
6.86,12,15,3.091388889,1,8,2.2190673015645945,0,0,0,0,0,0,0,0,0,0,0,0
7.09,12,16,3.401666667,4,8,2.0842724152783663,1,0,0,0,0,0,0,0,0,0,0,0
6.95,12,15,2.509722222,5,9,2.7692307694759695,0,0,0,0,1,0,0,0,0,0,0,0
7.04,12,15,2.674444444,6,9,2.6323223934578017,0,0,0,0,0,1,0,0,0,0,0,0
6.55,12,15,3.509166667,0,9,1.8665400140710955,0,0,0,1,0,0,0,0,0,0,0,0
6.97,12,15,3.106944444,0,9,2.243361645381259,0,0,0,0,1,0,0,0,0,0,0,0
3.69,19,20,1.145277778,3,9,3.2219257815722675,0,0,0,0,0,0,1,0,0,1,0,0
6.89,12,15,2.724166667,0,9,2.529213826548888,1,0,0,0,0,0,0,0,0,0,0,0
6.86,12,16,3.954444444,1,9,1.7347569543955896,0,0,0,0,1,0,0,0,0,0,0,0
6.82,12,15,3.107777778,3,9,2.194494100665392,0,0,0,0,0,1,0,0,0,0,0,0
6.17,20,22,2.023611111,4,9,3.04900480456,0,0,0,1,0,0,1,0,0,1,0,0
6.94,12,16,3.484722222,5,9,1.9915504186204258,0,0,0,0,0,0,0,0,0,0,0,0
6.4,12,16,3.471944444,2,9,1.8433474680333912,1,0,0,0,0,0,0,0,0,0,0,0
6.71,12,15,2.884722222,3,9,2.3260471836168355,0,0,0,0,1,0,0,0,0,0,0,0
6.82,15,18,2.957222222,4,9,2.306218298125585,0,0,0,0,0,1,0,0,0,1,0,0
4.35,13,14,1.372222222,6,9,3.1700404863433262,0,0,0,1,0,0,0,0,0,0,0,0
6.84,12,16,3.534444444,0,9,1.9352404906551701,0,0,0,0,0,0,0,0,0,0,0,0
6.4,17,20,3.661944444,0,9,1.747705378350628,0,0,0,0,0,0,0,0,0,1,0,0
6.71,12,15,2.860833333,5,9,2.345470434296006,0,0,0,0,1,0,0,0,0,0,0,0
6.37,12,15,2.486944444,6,9,2.5613760755163857,0,0,0,0,0,1,0,0,0,0,0,0
6.77,12,15,3.243611111,0,10,2.0871799264224435,0,0,0,1,0,0,0,0,0,0,0,0
6.9,12,16,3.572777778,1,10,1.931270408836494,0,0,0,0,0,0,0,0,0,0,0,0
6.7,17,19,2.300277778,4,6,2.91269170361911,0,0,0,1,0,0,0,0,0,1,0,0
6.43,11,13,2.508055556,5,6,2.5637390625648484,0,0,0,0,0,0,0,1,0,0,0,0
6.41,11,14,2.901944444,2,6,2.208863788985755,1,0,0,0,0,0,0,1,0,0,0,0
6.44,11,14,3.0775,5,6,2.0926076360682373,0,0,0,0,0,1,0,1,0,0,0,0
5.66,16,19,3.777222222,5,7,1.4984556553315758,1,0,0,0,0,0,0,0,0,1,0,0
5.64,10,13,2.723611111,6,7,2.0707802142609193,0,0,0,0,1,0,0,1,0,0,0,0
4.16,17,19,2.220833333,1,7,1.8731707319884685,0,0,0,0,0,1,0,0,0,1,0,0
6.53,10,14,3.352777778,2,7,1.9476387736902974,0,0,0,0,0,1,0,1,0,0,0,0
4.3,17,20,3.154166667,4,7,1.363276089684198,0,0,0,1,0,0,0,0,0,1,0,0
6.73,16,20,3.557777778,3,8,1.891630230987406,0,0,0,1,0,0,0,0,0,1,0,0
6.4,11,15,3.7375,4,9,1.7123745819397995,0,0,0,0,0,1,0,1,0,0,0,0
6.09,11,13,2.309166667,6,6,2.6373150483381718,0,0,0,1,0,0,0,1,0,0,0,0
6.04,12,14,2.0475,0,6,2.94993894993895,0,0,0,0,0,0,0,0,0,0,0,0
5.98,11,17,5.247222222,4,6,1.139650608835983,1,0,0,0,0,0,0,1,0,0,0,0
5.99,18,21,3.544444444,5,6,1.689968652249526,0,0,0,0,1,0,1,0,0,1,0,0
4.15,11,12,1.284166667,6,7,3.231667747376595,0,0,0,0,0,1,0,1,0,0,0,0
2.9,16,18,2.202777778,6,7,1.3165195458949286,0,0,0,0,0,1,0,0,0,1,0,0
5.98,11,15,3.560555556,0,7,1.6795131843745341,0,0,0,1,0,0,0,1,0,0,0,0
6.1,11,14,2.0725,5,7,2.943305186972256,1,0,0,0,0,0,0,1,0,0,0,0
5.97,11,14,2.805277778,6,7,2.128131497999554,0,0,0,0,1,0,0,1,0,0,0,0
6.02,16,20,3.660277778,1,7,1.644683918849833,0,0,0,0,0,1,0,0,0,1,0,0
5.83,17,20,2.95,2,7,1.976271186440678,0,0,0,1,0,0,0,0,0,1,0,0
5.99,11,16,4.257777778,3,7,1.40683716067814,0,0,0,0,0,0,0,1,0,0,0,0
5.92,12,14,2.076944444,4,7,2.850341046483957,0,0,0,0,0,1,0,0,0,0,0,0
6.0,11,14,2.737222222,5,7,2.1920032475901765,0,0,0,1,0,0,0,1,0,0,0,0
5.9,11,19,5.694999999249999,0,7,1.035996488283933,0,0,0,0,0,0,0,1,0,1,0,0
